msoa,source,specimenDate,observationDate,fetchDate,rollingSum
E02000092,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02000092,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02000093,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000093,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000093,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02000093,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02000094,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,7
E02000094,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02000094,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02000094,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02000095,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000095,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,4
E02000095,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02000095,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02000096,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,10
E02000096,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000096,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02000096,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02000097,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02000097,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000097,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02000097,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02000098,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,12
E02000098,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,12
E02000098,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,12
E02000098,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,12
E02000099,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000099,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02000099,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02000099,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02000100,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02000100,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,9
E02000100,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,9
E02000100,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,11
E02000101,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000101,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02000101,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02000101,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,11
E02000102,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000102,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000102,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02000102,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02000103,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,11
E02000103,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,12
E02000103,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,14
E02000103,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,12
E02000104,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,11
E02000104,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,10
E02000104,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,13
E02000104,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,19
E02000105,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02000105,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000105,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02000105,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02000106,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,7
E02000106,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000106,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02000106,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02000107,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000107,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000107,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,9
E02000107,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02000108,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000108,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000108,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02000108,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02000109,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,21
E02000109,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,16
E02000109,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,14
E02000109,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,15
E02000110,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000110,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000110,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02000110,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02000111,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,11
E02000111,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,8
E02000111,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,9
E02000111,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,9
E02000112,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02000112,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000112,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02000112,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,11
E02000113,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,14
E02000113,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,11
E02000113,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,14
E02000113,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,16
E02000114,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000114,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000114,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02000114,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02000115,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02000115,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000115,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02000115,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02000116,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,7
E02000116,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000116,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02000116,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02000117,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,11
E02000117,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,12
E02000117,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,11
E02000117,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,11
E02000118,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,14
E02000118,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,15
E02000118,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,15
E02000118,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,14
E02000119,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02000119,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000119,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02000119,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02000120,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000120,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000120,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,9
E02000120,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,9
E02000121,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02000121,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000121,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02000121,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02000122,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000122,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000122,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02000122,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02000123,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,11
E02000123,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,12
E02000123,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,13
E02000123,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,14
E02000124,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02000124,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,8
E02000124,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,11
E02000124,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02000125,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000125,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,4
E02000125,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02000125,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02000126,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000126,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000126,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02000126,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02000127,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02000127,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000127,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02000127,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02000128,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000128,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000128,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02000128,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02000130,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000130,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000130,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02000130,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02000131,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000131,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000131,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02000131,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02000132,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000132,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000132,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02000132,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02000133,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,10
E02000133,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,11
E02000133,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02000133,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,9
E02000134,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000134,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02000134,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02000134,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,9
E02000135,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02000135,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000135,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02000135,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02000136,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000136,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02000136,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,9
E02000136,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02000137,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000137,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000137,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02000137,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02000138,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02000138,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000138,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02000138,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02000139,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000139,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,4
E02000139,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02000139,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02000140,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02000140,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,8
E02000140,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02000140,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02000141,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02000141,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000141,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02000141,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02000142,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02000142,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,8
E02000142,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02000142,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02000144,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000144,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000144,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02000144,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02000145,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,10
E02000145,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000145,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02000145,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02000146,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02000146,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000146,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02000146,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02000147,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,11
E02000147,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,12
E02000147,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,12
E02000147,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,13
E02000148,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000148,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000148,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02000148,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02000149,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02000149,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000149,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02000149,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02000150,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000150,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000150,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02000150,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02000151,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02000151,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000151,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02000151,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02000152,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02000152,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000152,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02000152,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02000153,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000153,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000153,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02000153,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,9
E02000154,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000154,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000154,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02000154,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02000155,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02000155,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000155,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02000155,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02000156,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000156,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000156,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02000156,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02000157,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000157,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,4
E02000157,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02000157,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02000158,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,12
E02000158,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,9
E02000158,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02000158,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02000159,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,15
E02000159,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,16
E02000159,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,12
E02000159,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,11
E02000160,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000160,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02000160,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02000160,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02000161,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000161,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000161,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02000161,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02000162,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02000162,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000162,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02000162,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02000163,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
E02000163,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000163,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02000163,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02000165,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,
E02000165,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02000165,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,
E02000165,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,
E02000166,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
E02000166,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,8
E02000166,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02000166,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,11
E02000167,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,6
E02000167,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000167,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02000167,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02000168,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,13
E02000168,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,9
E02000168,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02000168,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02000169,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
E02000169,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,8
E02000169,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02000169,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02000170,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,10
E02000170,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,10
E02000170,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02000170,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02000171,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,17
E02000171,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,17
E02000171,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,18
E02000171,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,20
E02000172,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000172,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000172,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02000172,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02000173,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000173,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000173,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02000173,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02000174,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000174,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,4
E02000174,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,5
E02000174,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02000175,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000175,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000175,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02000175,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,11
E02000176,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02000176,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000176,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02000176,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02000177,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000177,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,5
E02000177,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02000177,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02000178,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
E02000178,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000178,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,6
E02000178,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,8
E02000179,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02000179,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02000179,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02000179,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02000180,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,4
E02000180,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000180,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02000180,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,4
E02000181,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02000181,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,3
E02000181,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02000181,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,3
E02000182,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,3
E02000182,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,4
E02000182,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,4
E02000182,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02000183,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
E02000183,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,10
E02000183,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,12
E02000183,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,13
E02000184,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,10
E02000184,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,6
E02000184,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,9
E02000184,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,11
E02000185,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
